None,indicator_id,region_id,date,value
8342,ZSFH,99963,2017-06-30,292070.571945779
8343,ZSFH,99963,2017-05-31,290001.680746872
8344,ZSFH,99963,2017-04-30,287645.552560729
8345,ZSFH,99963,2017-03-31,284902.587780838
8346,ZSFH,99963,2017-02-28,282029.797813238
8347,ZSFH,99963,2017-01-31,279171.186897956
8348,ZSFH,99963,2016-12-31,276541.009832499
8349,ZSFH,99963,2016-11-30,274116.592803957
8350,ZSFH,99963,2016-10-31,272001.853114582
8351,ZSFH,99963,2016-09-30,270058.187055447
8352,ZSFH,99963,2016-08-31,267964.120756178
8353,ZSFH,99963,2016-07-31,266176.624682545
8354,ZSFH,99963,2016-06-30,264144.555632216
8355,ZSFH,99963,2016-05-31,262116.257018208
8356,ZSFH,99963,2016-04-30,259544.892354494
8357,ZSFH,99963,2016-03-31,256766.075463344
8358,ZSFH,99963,2016-02-29,253613.277969293
8359,ZSFH,99963,2016-01-31,250268.795080462
8360,ZSFH,99963,2015-12-31,247074.380055294
8361,ZSFH,99963,2015-11-30,244429.867948618
8362,ZSFH,99963,2015-10-31,242082.108534979
8363,ZSFH,99963,2015-09-30,239959.90610241
8364,ZSFH,99963,2015-08-31,237503.337245629
8365,ZSFH,99963,2015-07-31,235338.968093921
8366,ZSFH,99963,2015-06-30,233057.282964599
8367,ZSFH,99963,2015-05-31,231197.347665693
8368,ZSFH,99963,2015-04-30,229270.423636672
8369,ZSFH,99963,2015-03-31,227366.191255569
8370,ZSFH,99963,2015-02-28,225309.150256031
8371,ZSFH,99963,2015-01-31,223185.065970369
8372,ZSFH,99963,2014-12-31,221366.009643749
8373,ZSFH,99963,2014-11-30,219737.401732726
8374,ZSFH,99963,2014-10-31,218077.408711266
8375,ZSFH,99963,2014-09-30,216459.047161399
8376,ZSFH,99963,2014-08-31,214674.19778634
8377,ZSFH,99963,2014-07-31,213417.509688815
8378,ZSFH,99963,2014-06-30,212149.692055868
8379,ZSFH,99963,2014-05-31,211269.073554334
8380,ZSFH,99963,2014-04-30,209684.45660512
8381,ZSFH,99963,2014-03-31,208170.567809475
8382,ZSFH,99963,2014-02-28,206288.119853567
8383,ZSFH,99963,2014-01-31,204481.999458078
8384,ZSFH,99963,2013-12-31,202565.440125198
8385,ZSFH,99963,2013-11-30,200731.82253926
8386,ZSFH,99963,2013-10-31,198984.607596378
8387,ZSFH,99963,2013-09-30,197198.913928738
8388,ZSFH,99963,2013-08-31,195174.59957749
8389,ZSFH,99963,2013-07-31,193288.819199991
8390,ZSFH,99963,2013-06-30,191066.519398685
8391,ZSFH,99963,2013-05-31,188961.160815284
8392,ZSFH,99963,2013-04-30,186746.508779116
8393,ZSFH,99963,2013-03-31,184914.859081596
8394,ZSFH,99963,2013-02-28,183127.387362122
8395,ZSFH,99963,2013-01-31,181506.006622893
8396,ZSFH,99963,2012-12-31,179935.175648978
8397,ZSFH,99963,2012-11-30,178411.895067558
8398,ZSFH,99963,2012-10-31,176443.587705415
8399,ZSFH,99963,2012-09-30,174688.389875352
8400,ZSFH,99963,2012-08-31,173000.88050071
8401,ZSFH,99963,2012-07-31,172261.552620401
8402,ZSFH,99963,2012-06-30,171631.192441878
8403,ZSFH,99963,2012-05-31,171854.504437376
8404,ZSFH,99963,2012-04-30,172424.680199223
8405,ZSFH,99963,2012-03-31,173666.970287818
8406,ZSFH,99963,2012-02-29,174419.630579208
8407,ZSFH,99963,2012-01-31,174587.338211279
8408,ZSFH,99963,2011-12-31,174661.92385813
8409,ZSFH,99963,2011-11-30,175119.42362798
8410,ZSFH,99963,2011-10-31,176834.259327704
8411,ZSFH,99963,2011-09-30,178634.770828035
8412,ZSFH,99963,2011-08-31,181207.074456052
8413,ZSFH,99963,2011-07-31,182547.959724468
8414,ZSFH,99963,2011-06-30,184171.0782337
8415,ZSFH,99963,2011-05-31,185933.332400994
8416,ZSFH,99963,2011-04-30,188604.620619567
8417,ZSFH,99963,2011-03-31,190179.95385552
8418,ZSFH,99963,2011-02-28,191245.704445358
8419,ZSFH,99963,2011-01-31,193152.502239016
8420,ZSFH,99963,2010-12-31,196060.445278388
8421,ZSFH,99963,2010-11-30,199243.420718797
8422,ZSFH,99963,2010-10-31,201431.662677458
8423,ZSFH,99963,2010-09-30,203829.192729204
8424,ZSFH,99963,2010-08-31,206245.686448355
8425,ZSFH,99963,2010-07-31,208589.282420558
8426,ZSFH,99963,2010-06-30,210041.623831408
8427,ZSFH,99963,2010-05-31,209515.656218107
8428,ZSFH,99963,2010-04-30,208273.702749805
8429,ZSFH,99963,2010-03-31,207910.216574756
8430,ZSFH,99963,2010-02-28,209115.289300867
8431,ZSFH,99963,2010-01-31,210057.974840107
8432,ZSFH,99963,2009-12-31,209659.20468021
8433,ZSFH,99963,2009-11-30,208762.971120039
8434,ZSFH,99963,2009-10-31,208780.761886735
8435,ZSFH,99963,2009-09-30,209906.867356316
8436,ZSFH,99963,2009-08-31,211771.086188362
8437,ZSFH,99963,2009-07-31,214421.76208709
8438,ZSFH,99963,2009-06-30,217066.22280031
8439,ZSFH,99963,2009-05-31,220586.534177567
8440,ZSFH,99963,2009-04-30,223937.540734906
8441,ZSFH,99963,2009-03-31,226823.188679637
8442,ZSFH,99963,2009-02-28,229395.641983314
8443,ZSFH,99963,2009-01-31,232761.235304701
8444,ZSFH,99963,2008-12-31,236928.962645645
8445,ZSFH,99963,2008-11-30,240353.810316304
8446,ZSFH,99963,2008-10-31,243004.111677072
8447,ZSFH,99963,2008-09-30,245604.827805428
8448,ZSFH,99963,2008-08-31,248451.248798065
8449,ZSFH,99963,2008-07-31,250852.016747161
8450,ZSFH,99963,2008-06-30,253574.659366986
8451,ZSFH,99963,2008-05-31,256486.351281459
8452,ZSFH,99963,2008-04-30,259374.614276018
8453,ZSFH,99963,2008-03-31,261781.42432008
8454,ZSFH,99963,2008-02-29,264282.325730206
8455,ZSFH,99963,2008-01-31,266805.115365886
8456,ZSFH,99963,2007-12-31,269259.895890847
8457,ZSFH,99963,2007-11-30,270986.417247537
8458,ZSFH,99963,2007-10-31,272359.192743667
8459,ZSFH,99963,2007-09-30,273052.112281651
8460,ZSFH,99963,2007-08-31,273243.862250944
8461,ZSFH,99963,2007-07-31,273723.631063387
8462,ZSFH,99963,2007-06-30,273735.18321334
8463,ZSFH,99963,2007-05-31,273690.435096266
8464,ZSFH,99963,2007-04-30,272797.365295195
8465,ZSFH,99963,2007-03-31,272026.776858639
8466,ZSFH,99963,2007-02-28,271292.416567367
8467,ZSFH,99963,2007-01-31,270599.29361861
8468,ZSFH,99963,2006-12-31,270402.027613479
8469,ZSFH,99963,2006-11-30,271166.1170536
8470,ZSFH,99963,2006-10-31,272217.39817676
8471,ZSFH,99963,2006-09-30,272517.674703067
8472,ZSFH,99963,2006-08-31,271905.221298638
8473,ZSFH,99963,2006-07-31,270410.7636108
8474,ZSFH,99963,2006-06-30,268621.261450126
8475,ZSFH,99963,2006-05-31,265341.198788503
8476,ZSFH,99963,2006-04-30,262206.297680238
8477,ZSFH,99963,2006-03-31,259157.621822315
8478,ZSFH,99963,2006-02-28,256838.508289186
8479,ZSFH,99963,2006-01-31,253935.528440737
8480,ZSFH,99963,2005-12-31,250326.334703545
8481,ZSFH,99963,2005-11-30,246306.892566051
8482,ZSFH,99963,2005-10-31,241391.503219117
8483,ZSFH,99963,2005-09-30,235923.382998245
8484,ZSFH,99963,2005-08-31,229808.099639627
8485,ZSFH,99963,2005-07-31,223920.569247809
8486,ZSFH,99963,2005-06-30,218894.974710724
8487,ZSFH,99963,2005-05-31,214750.892082362
8488,ZSFH,99963,2005-04-30,211642.62459787
8489,ZSFH,99963,2005-03-31,209033.37768691
8490,ZSFH,99963,2005-02-28,207294.534878117
8491,ZSFH,99963,2005-01-31,205764.626968895
8492,ZSFH,99963,2004-12-31,204245.015992356
8493,ZSFH,99963,2004-11-30,202236.246239635
8494,ZSFH,99963,2004-10-31,200724.306819944
8495,ZSFH,99963,2004-09-30,198927.645436509
8496,ZSFH,99963,2004-08-31,196882.807670695
8497,ZSFH,99963,2004-07-31,194389.014625755
8498,ZSFH,99963,2004-06-30,192276.666968702
8499,ZSFH,99963,2004-05-31,190590.374503241
8500,ZSFH,99963,2004-04-30,189241.751403129
8501,ZSFH,99963,2004-03-31,188034.807489149
8502,ZSFH,99963,2004-02-29,187510.143174511
8503,ZSFH,99963,2004-01-31,186832.26298804
8504,ZSFH,99963,2003-12-31,185891.959661163
8505,ZSFH,99963,2003-11-30,184197.589810309
8506,ZSFH,99963,2003-10-31,182362.076354905
8507,ZSFH,99963,2003-09-30,180391.745466202
8508,ZSFH,99963,2003-08-31,178367.751706017
8509,ZSFH,99963,2003-07-31,176608.024867305
8510,ZSFH,99963,2003-06-30,175425.254274272
8511,ZSFH,99963,2003-05-31,174748.914827243
8512,ZSFH,99963,2003-04-30,174304.264322811
8513,ZSFH,99963,2003-03-31,173937.819891824
8514,ZSFH,99963,2003-02-28,173811.106665275
8515,ZSFH,99963,2003-01-31,173386.684539519
8516,ZSFH,99963,2002-12-31,172839.599472304
8517,ZSFH,99963,2002-11-30,171962.441698081
8518,ZSFH,99963,2002-10-31,171435.295789006
8519,ZSFH,99963,2002-09-30,170769.15339098
8520,ZSFH,99963,2002-08-31,169932.387544656
8521,ZSFH,99963,2002-07-31,168999.185392568
8522,ZSFH,99963,2002-06-30,168476.668289822
8523,ZSFH,99963,2002-05-31,168277.816968799
8524,ZSFH,99963,2002-04-30,168204.313235575
8525,ZSFH,99963,2002-03-31,168107.340666711
8526,ZSFH,99963,2002-02-28,168336.144803795
8527,ZSFH,99963,2002-01-31,168282.878131256
8528,ZSFH,99963,2001-12-31,168076.54092974
8529,ZSFH,99963,2001-11-30,167344.657422129
8530,ZSFH,99963,2001-10-31,166825.921531343
8531,ZSFH,99963,2001-09-30,165997.174162993
8532,ZSFH,99963,2001-08-31,165192.045041759
8533,ZSFH,99963,2001-07-31,164205.151766801
8534,ZSFH,99963,2001-06-30,163472.66244866
8535,ZSFH,99963,2001-05-31,162593.223816923
8536,ZSFH,99963,2001-04-30,162476.257459751
8537,ZSFH,99963,2001-03-31,162600.588793241
8538,ZSFH,99963,2001-02-28,163446.414047003
8539,ZSFH,99963,2001-01-31,163434.810314075
8540,ZSFH,99963,2000-12-31,163426.359512213
8541,ZSFH,99963,2000-11-30,162949.819534428
8542,ZSFH,99963,2000-10-31,162715.958672714
8543,ZSFH,99963,2000-09-30,161977.437860691
8544,ZSFH,99963,2000-08-31,160991.469421463
8545,ZSFH,99963,2000-07-31,159936.61109475
8546,ZSFH,99963,2000-06-30,159334.162512497
8547,ZSFH,99963,2000-05-31,159172.824436171
8548,ZSFH,99963,2000-04-30,159132.395920564
8549,ZSFH,99963,2000-03-31,158953.138827216
8550,ZSFH,99963,2000-02-29,158769.252843909
8551,ZSFH,99963,2000-01-31,158567.787491616
8552,ZSFH,99963,1999-12-31,160670.0
8553,ZSFH,99963,1999-11-30,160090.0
8554,ZSFH,99963,1999-10-31,159569.0
8555,ZSFH,99963,1999-09-30,159330.0
8556,ZSFH,99963,1999-08-31,159086.0
8557,ZSFH,99963,1999-07-31,158810.0
8558,ZSFH,99963,1999-06-30,158530.0
8559,ZSFH,99963,1999-05-31,158266.0
8560,ZSFH,99963,1999-04-30,157927.0
8561,ZSFH,99963,1999-03-31,157508.0
8562,ZSFH,99963,1999-02-28,156733.0
8563,ZSFH,99963,1999-01-31,156946.0
8564,ZSFH,99963,1998-12-31,157313.0
8565,ZSFH,99963,1998-11-30,157996.0
8566,ZSFH,99963,1998-10-31,157833.0
8567,ZSFH,99963,1998-09-30,157382.0
8568,ZSFH,99963,1998-08-31,156633.0
8569,ZSFH,99963,1998-07-31,155522.0
8570,ZSFH,99963,1998-06-30,155038.0
8571,ZSFH,99963,1998-05-31,155391.0
8572,ZSFH,99963,1998-04-30,156411.0
8573,ZSFH,99963,1998-03-31,157064.0
8574,ZSFH,99963,1998-02-28,156801.0
8575,ZSFH,99963,1998-01-31,156028.0
8576,ZSFH,99963,1997-12-31,155884.0
8577,ZSFH,99963,1997-11-30,156834.0
8578,ZSFH,99963,1997-10-31,157957.0
8579,ZSFH,99963,1997-09-30,158842.0
8580,ZSFH,99963,1997-08-31,159699.0
8581,ZSFH,99963,1997-07-31,160775.0
8582,ZSFH,99963,1997-06-30,161404.0
8583,ZSFH,99963,1997-05-31,160614.0
8584,ZSFH,99963,1997-04-30,158491.0
8585,ZSFH,99963,1997-03-31,156088.0
8586,ZSFH,99963,1997-02-28,154614.0
8587,ZSFH,99963,1997-01-31,153457.0
8588,ZSFH,99963,1996-12-31,151764.0
8589,ZSFH,99963,1996-11-30,149197.0
8590,ZSFH,99963,1996-10-31,146866.0
8591,ZSFH,99963,1996-09-30,144823.0
8592,ZSFH,99963,1996-08-31,142959.0
8593,ZSFH,99963,1996-07-31,141107.0
8594,ZSFH,99963,1996-06-30,139273.0
8595,ZSFH,99963,1996-05-31,137965.0
8596,ZSFH,99963,1996-04-30,137234.0
8597,ZSFH,99963,1996-03-31,136818.0
8598,ZSFH,99963,1996-02-29,136694.0
8599,ZSFH,99963,1996-01-31,136243.0
8600,ZSFH,99962,2023-09-30,552255.763333858
8601,ZSFH,99962,2023-08-31,549460.838572746
8602,ZSFH,99962,2023-07-31,545357.663297485
8603,ZSFH,99962,2023-06-30,540869.349684517
8604,ZSFH,99962,2023-05-31,537066.409305527
8605,ZSFH,99962,2023-04-30,534334.359536337
8606,ZSFH,99962,2023-03-31,532848.971790879
8607,ZSFH,99962,2023-02-28,533332.285835209
8608,ZSFH,99962,2023-01-31,535290.470112723
8609,ZSFH,99962,2022-12-31,537912.505425614
8610,ZSFH,99962,2022-11-30,539489.690853577
8611,ZSFH,99962,2022-10-31,541779.322171385
8612,ZSFH,99962,2022-09-30,546755.214486045
8613,ZSFH,99962,2022-08-31,553688.364838556
8614,ZSFH,99962,2022-07-31,558594.229574997
8615,ZSFH,99962,2022-06-30,558514.944820392
8616,ZSFH,99962,2022-05-31,552888.088224391
8617,ZSFH,99962,2022-04-30,543601.084668277
8618,ZSFH,99962,2022-03-31,531811.146682807
8619,ZSFH,99962,2022-02-28,519968.195174747
8620,ZSFH,99962,2022-01-31,510209.720149332
8621,ZSFH,99962,2021-12-31,502686.64463668
8622,ZSFH,99962,2021-11-30,497453.246036232
8623,ZSFH,99962,2021-10-31,492981.990108601
8624,ZSFH,99962,2021-09-30,488978.893728231
8625,ZSFH,99962,2021-08-31,484172.976702178
8626,ZSFH,99962,2021-07-31,477961.904344024
8627,ZSFH,99962,2021-06-30,470334.802539123
8628,ZSFH,99962,2021-05-31,461950.652345886
8629,ZSFH,99962,2021-04-30,453062.823540014
8630,ZSFH,99962,2021-03-31,444186.626029409
8631,ZSFH,99962,2021-02-28,435928.073804124
8632,ZSFH,99962,2021-01-31,428992.937262513
8633,ZSFH,99962,2020-12-31,422860.040581212
8634,ZSFH,99962,2020-11-30,416962.805170221
8635,ZSFH,99962,2020-10-31,411145.286950218
8636,ZSFH,99962,2020-09-30,406209.172929946
8637,ZSFH,99962,2020-08-31,402634.965746536
8638,ZSFH,99962,2020-07-31,400853.600280568
8639,ZSFH,99962,2020-06-30,400693.761504129
8640,ZSFH,99962,2020-05-31,400459.39825227
8641,ZSFH,99962,2020-04-30,399103.987064237
8642,ZSFH,99962,2020-03-31,396077.787729726
8643,ZSFH,99962,2020-02-29,392323.669282509
8644,ZSFH,99962,2020-01-31,388812.463388762
8645,ZSFH,99962,2019-12-31,385769.218743849
8646,ZSFH,99962,2019-11-30,383515.261044038
8647,ZSFH,99962,2019-10-31,381865.163992891
8648,ZSFH,99962,2019-09-30,380978.044360874
8649,ZSFH,99962,2019-08-31,380619.361562124
8650,ZSFH,99962,2019-07-31,380591.410867594
8651,ZSFH,99962,2019-06-30,380460.078937372
8652,ZSFH,99962,2019-05-31,380022.230136119
8653,ZSFH,99962,2019-04-30,379036.088331689
8654,ZSFH,99962,2019-03-31,377557.097368942
8655,ZSFH,99962,2019-02-28,376021.344363556
8656,ZSFH,99962,2019-01-31,374400.980536907
8657,ZSFH,99962,2018-12-31,373375.626197665
8658,ZSFH,99962,2018-11-30,372611.675573578
8659,ZSFH,99962,2018-10-31,372259.908257734
8660,ZSFH,99962,2018-09-30,371954.974430672
8661,ZSFH,99962,2018-08-31,370566.26198818
8662,ZSFH,99962,2018-07-31,369384.251193662
8663,ZSFH,99962,2018-06-30,367479.285864192
8664,ZSFH,99962,2018-05-31,366293.63420212
8665,ZSFH,99962,2018-04-30,363740.43167727
8666,ZSFH,99962,2018-03-31,360946.341275241
8667,ZSFH,99962,2018-02-28,357872.6499457
8668,ZSFH,99962,2018-01-31,355381.08292878
8669,ZSFH,99962,2017-12-31,353306.843690153
8670,ZSFH,99962,2017-11-30,351441.175442444
8671,ZSFH,99962,2017-10-31,349699.011478832
8672,ZSFH,99962,2017-09-30,348083.332335393
8673,ZSFH,99962,2017-08-31,346341.720211328
8674,ZSFH,99962,2017-07-31,344639.204071196
8675,ZSFH,99962,2017-06-30,342786.127549294
8676,ZSFH,99962,2017-05-31,340476.035322945
8677,ZSFH,99962,2017-04-30,337467.383771366
8678,ZSFH,99962,2017-03-31,334019.041784321
8679,ZSFH,99962,2017-02-28,330866.721178822
8680,ZSFH,99962,2017-01-31,328037.627385827
8681,ZSFH,99962,2016-12-31,325572.012754293
8682,ZSFH,99962,2016-11-30,323340.150102209
8683,ZSFH,99962,2016-10-31,321551.851751828
8684,ZSFH,99962,2016-09-30,319756.542382145
8685,ZSFH,99962,2016-08-31,317664.052085235
8686,ZSFH,99962,2016-07-31,315444.650704603
8687,ZSFH,99962,2016-06-30,313006.614860647
8688,ZSFH,99962,2016-05-31,310735.448645931
8689,ZSFH,99962,2016-04-30,308288.606876711
8690,ZSFH,99962,2016-03-31,305908.046021072
8691,ZSFH,99962,2016-02-29,303200.65049804
8692,ZSFH,99962,2016-01-31,300139.137146695
8693,ZSFH,99962,2015-12-31,296901.580004137
8694,ZSFH,99962,2015-11-30,294185.240206742
8695,ZSFH,99962,2015-10-31,291701.117938546
8696,ZSFH,99962,2015-09-30,289570.764921994
8697,ZSFH,99962,2015-08-31,286986.47010078
8698,ZSFH,99962,2015-07-31,284797.388269675
8699,ZSFH,99962,2015-06-30,282293.986466506
8700,ZSFH,99962,2015-05-31,280289.116172247
8701,ZSFH,99962,2015-04-30,278194.301545924
8702,ZSFH,99962,2015-03-31,276236.132163385
8703,ZSFH,99962,2015-02-28,273864.086586729
8704,ZSFH,99962,2015-01-31,271303.667472938
8705,ZSFH,99962,2014-12-31,268999.427704755
8706,ZSFH,99962,2014-11-30,267291.006635717
8707,ZSFH,99962,2014-10-31,265738.945778067
8708,ZSFH,99962,2014-09-30,264341.217597716
8709,ZSFH,99962,2014-08-31,262592.598122956
8710,ZSFH,99962,2014-07-31,261318.654118025
8711,ZSFH,99962,2014-06-30,259852.341215364
8712,ZSFH,99962,2014-05-31,258771.520517272
8713,ZSFH,99962,2014-04-30,256938.865895587
8714,ZSFH,99962,2014-03-31,255127.095869541
8715,ZSFH,99962,2014-02-28,253002.062848308
8716,ZSFH,99962,2014-01-31,251004.675694366
8717,ZSFH,99962,2013-12-31,249076.197806669
8718,ZSFH,99962,2013-11-30,247075.536221616
8719,ZSFH,99962,2013-10-31,244942.299046021
8720,ZSFH,99962,2013-09-30,242614.864035181
8721,ZSFH,99962,2013-08-31,240015.802877789
8722,ZSFH,99962,2013-07-31,237587.72021925
8723,ZSFH,99962,2013-06-30,234929.961860584
8724,ZSFH,99962,2013-05-31,232674.263787721
8725,ZSFH,99962,2013-04-30,230314.674671664
8726,ZSFH,99962,2013-03-31,228148.446481816
8727,ZSFH,99962,2013-02-28,225740.288160768
8728,ZSFH,99962,2013-01-31,223483.686489877
8729,ZSFH,99962,2012-12-31,221550.958882531
8730,ZSFH,99962,2012-11-30,219984.319170901
8731,ZSFH,99962,2012-10-31,218247.700935406
8732,ZSFH,99962,2012-09-30,216880.487091985
8733,ZSFH,99962,2012-08-31,215620.128725563
8734,ZSFH,99962,2012-07-31,215280.434909694
8735,ZSFH,99962,2012-06-30,215173.211155466
8736,ZSFH,99962,2012-05-31,215862.880238347
8737,ZSFH,99962,2012-04-30,217040.845560791
8738,ZSFH,99962,2012-03-31,218848.942925523
8739,ZSFH,99962,2012-02-29,219984.706995141
8740,ZSFH,99962,2012-01-31,220428.886860845
8741,ZSFH,99962,2011-12-31,220585.850018168
8742,ZSFH,99962,2011-11-30,221130.59166942
8743,ZSFH,99962,2011-10-31,223130.505782605
8744,ZSFH,99962,2011-09-30,225094.189039816
8745,ZSFH,99962,2011-08-31,227410.021542263
8746,ZSFH,99962,2011-07-31,227917.049050418
8747,ZSFH,99962,2011-06-30,229024.860568779
8748,ZSFH,99962,2011-05-31,230595.470587005
8749,ZSFH,99962,2011-04-30,233301.23048214
8750,ZSFH,99962,2011-03-31,234439.512222731
8751,ZSFH,99962,2011-02-28,235392.972649301
8752,ZSFH,99962,2011-01-31,237190.607574007
8753,ZSFH,99962,2010-12-31,240314.218157449
8754,ZSFH,99962,2010-11-30,243575.768189943
8755,ZSFH,99962,2010-10-31,245761.061550134
8756,ZSFH,99962,2010-09-30,247976.977202458
8757,ZSFH,99962,2010-08-31,250188.864420663
8758,ZSFH,99962,2010-07-31,252591.925523673
8759,ZSFH,99962,2010-06-30,254135.0945844
8760,ZSFH,99962,2010-05-31,253459.395250263
8761,ZSFH,99962,2010-04-30,251903.153990823
8762,ZSFH,99962,2010-03-31,251155.418177183
8763,ZSFH,99962,2010-02-28,251092.844679208
8764,ZSFH,99962,2010-01-31,250406.521054036
8765,ZSFH,99962,2009-12-31,248448.411729849
8766,ZSFH,99962,2009-11-30,246824.092807827
8767,ZSFH,99962,2009-10-31,246342.416729464
8768,ZSFH,99962,2009-09-30,247253.421494875
8769,ZSFH,99962,2009-08-31,249165.701312523
8770,ZSFH,99962,2009-07-31,252390.631902215
8771,ZSFH,99962,2009-06-30,255239.346869468
8772,ZSFH,99962,2009-05-31,258685.514081751
8773,ZSFH,99962,2009-04-30,261684.345020098
8774,ZSFH,99962,2009-03-31,264481.19252609
8775,ZSFH,99962,2009-02-28,267213.907690942
8776,ZSFH,99962,2009-01-31,270804.463992423
8777,ZSFH,99962,2008-12-31,275206.874815158
8778,ZSFH,99962,2008-11-30,279143.035755898
8779,ZSFH,99962,2008-10-31,282223.340507592
8780,ZSFH,99962,2008-09-30,285371.897246284
8781,ZSFH,99962,2008-08-31,288653.768464447
8782,ZSFH,99962,2008-07-31,291770.299172236
8783,ZSFH,99962,2008-06-30,295346.000637563
8784,ZSFH,99962,2008-05-31,299397.995718576
8785,ZSFH,99962,2008-04-30,303150.55373112
8786,ZSFH,99962,2008-03-31,306124.246784898
8787,ZSFH,99962,2008-02-29,308978.772488241
8788,ZSFH,99962,2008-01-31,312038.41456325
8789,ZSFH,99962,2007-12-31,315329.511079294
8790,ZSFH,99962,2007-11-30,317476.069000575
8791,ZSFH,99962,2007-10-31,319034.157214995
8792,ZSFH,99962,2007-09-30,319716.842375699
8793,ZSFH,99962,2007-08-31,320209.765931992
8794,ZSFH,99962,2007-07-31,321089.393231126
8795,ZSFH,99962,2007-06-30,321242.775426683
8796,ZSFH,99962,2007-05-31,321127.043139568
8797,ZSFH,99962,2007-04-30,320035.792534183
8798,ZSFH,99962,2007-03-31,319200.189646722
8799,ZSFH,99962,2007-02-28,318335.983015197
8800,ZSFH,99962,2007-01-31,317647.62294639
8801,ZSFH,99962,2006-12-31,317268.965274207
8802,ZSFH,99962,2006-11-30,318021.462246679
8803,ZSFH,99962,2006-10-31,318869.853716206
8804,ZSFH,99962,2006-09-30,319077.544292104
8805,ZSFH,99962,2006-08-31,318223.891228506
8806,ZSFH,99962,2006-07-31,316667.707749817
8807,ZSFH,99962,2006-06-30,315007.710816097
8808,ZSFH,99962,2006-05-31,312024.822637925
8809,ZSFH,99962,2006-04-30,309220.565698235
8810,ZSFH,99962,2006-03-31,306319.254908272
8811,ZSFH,99962,2006-02-28,304018.162076339
8812,ZSFH,99962,2006-01-31,300681.729076646
8813,ZSFH,99962,2005-12-31,296487.092375538
8814,ZSFH,99962,2005-11-30,291873.410260956
8815,ZSFH,99962,2005-10-31,286399.742320135
8816,ZSFH,99962,2005-09-30,280314.58591103
8817,ZSFH,99962,2005-08-31,273338.728481734
8818,ZSFH,99962,2005-07-31,266300.043842965
8819,ZSFH,99962,2005-06-30,260065.63923174
8820,ZSFH,99962,2005-05-31,254731.072135165
8821,ZSFH,99962,2005-04-30,250738.008828864
8822,ZSFH,99962,2005-03-31,247430.384137409
8823,ZSFH,99962,2005-02-28,245246.388794217
8824,ZSFH,99962,2005-01-31,243398.936458958
8825,ZSFH,99962,2004-12-31,241527.278416128
8826,ZSFH,99962,2004-11-30,238931.969733451
8827,ZSFH,99962,2004-10-31,236825.539265626
8828,ZSFH,99962,2004-09-30,234094.082639112
8829,ZSFH,99962,2004-08-31,231109.267389499
8830,ZSFH,99962,2004-07-31,227558.672924922
8831,ZSFH,99962,2004-06-30,224724.139578031
8832,ZSFH,99962,2004-05-31,222389.171922976
8833,ZSFH,99962,2004-04-30,220422.746232183
8834,ZSFH,99962,2004-03-31,218673.961232302
8835,ZSFH,99962,2004-02-29,217896.514003924
8836,ZSFH,99962,2004-01-31,217129.778208783
8837,ZSFH,99962,2003-12-31,216041.165358146
8838,ZSFH,99962,2003-11-30,214056.904771062
8839,ZSFH,99962,2003-10-31,211899.075165553
8840,ZSFH,99962,2003-09-30,209711.284032465
8841,ZSFH,99962,2003-08-31,207537.553284977
8842,ZSFH,99962,2003-07-31,205615.327330882
8843,ZSFH,99962,2003-06-30,204248.296236092
8844,ZSFH,99962,2003-05-31,203278.093408322
8845,ZSFH,99962,2003-04-30,202758.942378861
8846,ZSFH,99962,2003-03-31,202360.773637993
8847,ZSFH,99962,2003-02-28,202404.318833831
8848,ZSFH,99962,2003-01-31,202190.799462569
8849,ZSFH,99962,2002-12-31,202025.890658271
8850,ZSFH,99962,2002-11-30,201376.714954527
8851,ZSFH,99962,2002-10-31,200950.353592263
8852,ZSFH,99962,2002-09-30,200119.911007983
8853,ZSFH,99962,2002-08-31,199088.502161202
8854,ZSFH,99962,2002-07-31,197669.191578073
8855,ZSFH,99962,2002-06-30,196617.923481693
8856,ZSFH,99962,2002-05-31,196005.373833561
8857,ZSFH,99962,2002-04-30,195743.185007268
8858,ZSFH,99962,2002-03-31,195574.007619133
8859,ZSFH,99962,2002-02-28,195758.661024407
8860,ZSFH,99962,2002-01-31,195729.128380616
8861,ZSFH,99962,2001-12-31,195562.054304134
8862,ZSFH,99962,2001-11-30,194924.028450927
8863,ZSFH,99962,2001-10-31,194529.123486091
8864,ZSFH,99962,2001-09-30,193811.843851742
8865,ZSFH,99962,2001-08-31,192883.884995788
8866,ZSFH,99962,2001-07-31,191772.532543072
8867,ZSFH,99962,2001-06-30,190955.449732549
8868,ZSFH,99962,2001-05-31,190212.006160867
8869,ZSFH,99962,2001-04-30,190149.755335213
8870,ZSFH,99962,2001-03-31,190300.63281691
8871,ZSFH,99962,2001-02-28,191148.542753957
8872,ZSFH,99962,2001-01-31,190992.315141528
8873,ZSFH,99962,2000-12-31,190726.272721523
8874,ZSFH,99962,2000-11-30,189802.31176263
8875,ZSFH,99962,2000-10-31,189360.753759436
8876,ZSFH,99962,2000-09-30,188496.124338547
8877,ZSFH,99962,2000-08-31,187557.48233291
8878,ZSFH,99962,2000-07-31,186464.922636517
8879,ZSFH,99962,2000-06-30,185809.329248384
8880,ZSFH,99962,2000-05-31,185409.598089377
8881,ZSFH,99962,2000-04-30,185278.928557422
8882,ZSFH,99962,2000-03-31,185085.456164032
